time_stats.moe_gating_linear.min,time_stats.moe_gating_linear.max,time_stats.moe_gating_linear.mean,time_stats.moe_gating_linear.median,time_stats.moe_gating_linear.std,time_stats.moe_gating_linear.count,time_stats.moe_gating_routing_topk.min,time_stats.moe_gating_routing_topk.max,time_stats.moe_gating_routing_topk.mean,time_stats.moe_gating_routing_topk.median,time_stats.moe_gating_routing_topk.std,time_stats.moe_gating_routing_topk.count,time_stats.moe_shuffling.min,time_stats.moe_shuffling.max,time_stats.moe_shuffling.mean,time_stats.moe_shuffling.median,time_stats.moe_shuffling.std,time_stats.moe_shuffling.count,time_stats.moe_grouped_gemm.min,time_stats.moe_grouped_gemm.max,time_stats.moe_grouped_gemm.mean,time_stats.moe_grouped_gemm.median,time_stats.moe_grouped_gemm.std,time_stats.moe_grouped_gemm.count,num_tokens,num_experts,num_experts_per_device,expert_parallel_size,routing_runtime_path,routing_assignment_policy,routing_weight_policy,routing_uses_router_logits,gating_runtime_context,gating_runtime_context_impl,router_topk,hidden_dim,expert_hidden_dim,use_gated,num_tensor_parallel_workers,total_routed_tokens,model_expansion_ratio,tokens_per_expert_avg,tokens_to_experts_ratio,expert_utilization,min_load_ratio,load_imbalance_cv,max_load_ratio,load_entropy,load_gini_coefficient,load_distribution,seed,moe_grouped_gemm_backend,measurement_type,profiling_precision,model_arch,quant_signature,model_architecture_profile
0.005312,0.005312,0.005312,0.005312,0.0,1,0.0146559999999999,0.0146559999999999,0.0146559999999999,0.0146559999999999,0.0,1,0.00352,0.00352,0.00352,0.00352,0.0,1,0.011681,0.012161,0.0119186,0.01192,0.0001887859634612,20,1,8,8,1,uniform_topk,round_robin_uniform,uniform_1_over_topk,False,standalone_legacy,none,2,2048,1024,True,8,2,0.5,0.25,0.25,0.25,0.0,1.7320508075688772,4.0,1.0000000002294085,0.75,uniform,0,vllm_fused,KERNEL_ONLY,BF16,step2_mini,none,step2_mini
0.00496,0.00496,0.00496,0.00496,0.0,1,0.016128,0.016128,0.016128,0.016128,0.0,1,0.007584,0.007584,0.007584,0.007584,0.0,1,0.021857,0.022369,0.0221121,0.0220955,0.0001859303364166,20,16,8,1,8,uniform_topk,round_robin_uniform,uniform_1_over_topk,False,prefill_hot,ffn_like_prefix_20x,2,2048,1024,True,1,6,0.5,6.0,6.0,1.0,1.0,0.0,1.0,-2.8856465946364777e-12,0.0,uniform,0,vllm_fused,KERNEL_ONLY,BF16,step2_mini,none,step2_mini
0.005312,0.005312,0.005312,0.005312,0.0,1,0.0158719999999999,0.0158719999999999,0.0158719999999999,0.0158719999999999,0.0,1,0.008096,0.008096,0.008096,0.008096,0.0,1,0.019358,0.019776,0.0195868,0.0195834999999999,0.0001488810263263,20,16,8,1,8,uniform_topk,round_robin_uniform,uniform_1_over_topk,False,prefill_hot,ffn_like_prefix_20x,2,2048,1024,True,2,6,0.5,6.0,6.0,1.0,1.0,0.0,1.0,-2.8856465946364777e-12,0.0,uniform,0,vllm_fused,KERNEL_ONLY,BF16,step2_mini,none,step2_mini
0.004992,0.004992,0.004992,0.004992,0.0,1,0.016191,0.016191,0.016191,0.016191,0.0,1,0.007615,0.007615,0.007615,0.007615,0.0,1,0.018112,0.018241,0.0181744,0.0181759999999999,4.115628749049144e-05,20,16,8,1,8,uniform_topk,round_robin_uniform,uniform_1_over_topk,False,prefill_hot,ffn_like_prefix_20x,2,2048,1024,True,4,6,0.5,6.0,6.0,1.0,1.0,0.0,1.0,-2.8856465946364777e-12,0.0,uniform,0,vllm_fused,KERNEL_ONLY,BF16,step2_mini,none,step2_mini
0.00528,0.00528,0.00528,0.00528,0.0,1,0.0158089999999999,0.0158089999999999,0.0158089999999999,0.0158089999999999,0.0,1,0.008128,0.008128,0.008128,0.008128,0.0,1,0.016991,0.017407,0.0171964999999999,0.017184,0.0001729966762686,20,16,8,1,8,uniform_topk,round_robin_uniform,uniform_1_over_topk,False,prefill_hot,ffn_like_prefix_20x,2,2048,1024,True,8,6,0.5,6.0,6.0,1.0,1.0,0.0,1.0,-2.8856465946364777e-12,0.0,uniform,0,vllm_fused,KERNEL_ONLY,BF16,step2_mini,none,step2_mini
0.004864,0.004864,0.004864,0.004864,0.0,1,0.016065,0.016065,0.016065,0.016065,0.0,1,0.007488,0.007488,0.007488,0.007488,0.0,1,0.024703,0.025664,0.02497895,0.024881,0.0002665937874369,20,16,8,1,8,uniform_topk,round_robin_uniform,uniform_1_over_topk,False,standalone_legacy,none,2,2048,1024,True,1,6,0.5,6.0,6.0,1.0,1.0,0.0,1.0,-2.8856465946364777e-12,0.0,uniform,0,vllm_fused,KERNEL_ONLY,BF16,step2_mini,none,step2_mini
0.00528,0.00528,0.00528,0.00528,0.0,1,0.0156169999999999,0.0156169999999999,0.0156169999999999,0.0156169999999999,0.0,1,0.008033,0.008033,0.008033,0.008033,0.0,1,0.0193269999999999,0.019742,0.0195213999999999,0.0195359999999999,0.0001582963676146,20,16,8,1,8,uniform_topk,round_robin_uniform,uniform_1_over_topk,False,standalone_legacy,none,2,2048,1024,True,2,6,0.5,6.0,6.0,1.0,1.0,0.0,1.0,-2.8856465946364777e-12,0.0,uniform,0,vllm_fused,KERNEL_ONLY,BF16,step2_mini,none,step2_mini
0.004832,0.004832,0.004832,0.004832,0.0,1,0.016,0.016,0.016,0.016,0.0,1,0.00752,0.00752,0.00752,0.00752,0.0,1,0.017887,0.018208,0.0180735,0.0180644999999999,8.987018415470108e-05,20,16,8,1,8,uniform_topk,round_robin_uniform,uniform_1_over_topk,False,standalone_legacy,none,2,2048,1024,True,4,6,0.5,6.0,6.0,1.0,1.0,0.0,1.0,-2.8856465946364777e-12,0.0,uniform,0,vllm_fused,KERNEL_ONLY,BF16,step2_mini,none,step2_mini
0.005248,0.005248,0.005248,0.005248,0.0,1,0.015711,0.015711,0.015711,0.015711,0.0,1,0.008096,0.008096,0.008096,0.008096,0.0,1,0.017056,0.017696,0.01735985,0.017344,0.0002251797670751,20,16,8,1,8,uniform_topk,round_robin_uniform,uniform_1_over_topk,False,standalone_legacy,none,2,2048,1024,True,8,6,0.5,6.0,6.0,1.0,1.0,0.0,1.0,-2.8856465946364777e-12,0.0,uniform,0,vllm_fused,KERNEL_ONLY,BF16,step2_mini,none,step2_mini
0.00496,0.00496,0.00496,0.00496,0.0,1,0.016513,0.016513,0.016513,0.016513,0.0,1,0.007904,0.007904,0.007904,0.007904,0.0,1,0.024832,0.026335,0.02551345,0.0254395,0.000360817609742,20,16,8,2,4,uniform_topk,round_robin_uniform,uniform_1_over_topk,False,prefill_hot,ffn_like_prefix_20x,2,2048,1024,True,1,9,0.5,4.5,4.5,1.0,0.6666666666666666,0.3333333333333333,1.3333333333333333,0.9182958340508888,0.1666666666666667,uniform,0,vllm_fused,KERNEL_ONLY,BF16,step2_mini,none,step2_mini
