Unnamed: 0,time_stats.all_reduce.min,time_stats.all_reduce.max,time_stats.all_reduce.mean,time_stats.all_reduce.median,time_stats.all_reduce.std,rank,num_workers,size,collective,devices_per_node,max_devices_per_node
3540,0.0913600000000001,0.101728,0.0948480000000001,0.0914560000000001,0.0048650525177021,0,2,6717440,all_reduce,2,8
3541,0.0924159999999997,0.102047,0.0958713333333332,0.0931509999999998,0.0043771528290533,0,2,6750208,all_reduce,2,8
3542,0.0922240000000001,0.1053109999999999,0.0967036666666667,0.092576,0.0060880000182507,0,2,6782976,all_reduce,2,8
3543,0.0914560000000001,0.0939829999999999,0.0930983333333334,0.0938560000000002,0.0011624618512258,0,2,6815744,all_reduce,2,8
3544,0.0926069999999999,0.109536,0.1021326666666667,0.1042550000000001,0.007072292619009,0,2,6848512,all_reduce,2,8
3545,0.093344,0.1034549999999999,0.0972046666666665,0.0948149999999996,0.0044602660857347,0,2,6881280,all_reduce,2,8
3546,0.094016,0.1051179999999999,0.1008633333333333,0.1034560000000001,0.0048891063486989,0,2,6914048,all_reduce,2,8
3547,0.093536,0.0944949999999999,0.0938766666666667,0.0935990000000001,0.0004379835105976,0,2,6946816,all_reduce,2,8
3548,0.0931189999999999,0.0996789999999998,0.0954443333333332,0.0935349999999998,0.0029991738121615,0,2,6979584,all_reduce,2,8
3549,0.0967349999999999,0.106016,0.1028900000000001,0.1059190000000003,0.0043524223906541,0,2,7012352,all_reduce,2,8
3550,0.093632,0.0954869999999998,0.0946123333333333,0.094718,0.0007609775876389,0,2,7045120,all_reduce,2,8
3551,0.0939190000000003,0.0945909999999999,0.0942503333333334,0.0942409999999999,0.0002744222213222,0,2,7077888,all_reduce,2,8
3552,0.0953279999999999,0.099007,0.0967246666666666,0.0958389999999999,0.0016272808266826,0,2,7110656,all_reduce,2,8
3553,0.095487,0.1058229999999998,0.0994443333333333,0.0970230000000001,0.0045537797731358,0,2,7143424,all_reduce,2,8
3554,0.0952939999999998,0.106623,0.0992843333333332,0.0959359999999999,0.0051958356615873,0,2,7176192,all_reduce,2,8
3555,0.0950709999999999,0.1036479999999999,0.0980373333333332,0.095393,0.0039695177148979,0,2,7208960,all_reduce,2,8
3556,0.094911,0.0959349999999999,0.0952846666666666,0.0950079999999998,0.0004615570266921,0,2,7241728,all_reduce,2,8
3557,0.0952619999999997,0.096672,0.0961483333333332,0.0965109999999999,0.0006301694657437,0,2,7274496,all_reduce,2,8
3558,0.0957110000000002,0.107489,0.1028373333333335,0.1053120000000003,0.005116854654527,0,2,7307264,all_reduce,2,8
3559,0.0955829999999998,0.1117429999999999,0.1022173333333332,0.099326,0.0069068206063925,0,2,7340032,all_reduce,2,8
3560,0.0967670000000002,0.1087040000000001,0.1012050000000001,0.098144,0.0053323092558477,0,2,7372800,all_reduce,2,8
3561,0.0967020000000002,0.097663,0.0972253333333333,0.0973109999999999,0.0003969755100197,0,2,7405568,all_reduce,2,8
