frontier_request_id,client_request_id,server_request_id,arrived_at_s,prefill_completed_at_s,completed_at_s,frontier_ttft_ms,official_server_ttft_ms,signed_gap_ms,absolute_error_ms,relative_error_percent
46,pf4096_dc1024:46,cmpl-pf4096_dc1024:46-0,23.955254537053406,24.02244585704181,73.40172344462773,67.19131998840311,138.26298713684082,-71.07166714843771,71.07166714843771,51.40324870754968
47,pf4096_dc1024:47,cmpl-pf4096_dc1024:47-0,24.515441834926605,24.594922464186872,73.95566875368733,79.48062926026722,92.8044319152832,-13.323802655015982,13.323802655015982,14.356860313717187
48,pf4096_dc1024:48,cmpl-pf4096_dc1024:48-0,25.55684047937393,25.62852992274224,74.97122609731916,71.68944336831018,92.19074249267578,-20.5012991243656,20.5012991243656,22.237915185458405
49,pf4096_dc1024:49,cmpl-pf4096_dc1024:49-0,25.979348462074995,26.06348961141253,75.38667400145884,84.14114933753325,86.68375015258789,-2.542600815054641,2.542600815054641,2.933191988785609
50,pf4096_dc1024:50,cmpl-pf4096_dc1024:50-0,26.399887995328758,26.49943321834092,75.80210709755049,99.54522301216073,103.82390022277832,-4.278677210617587,4.278677210617587,4.121090809954828
51,pf4096_dc1024:51,cmpl-pf4096_dc1024:51-0,26.75358089711517,26.843138901702268,76.12464697477837,89.55800458709717,94.34795379638672,-4.789949209289546,4.789949209289546,5.076897819773372
52,pf4096_dc1024:52,cmpl-pf4096_dc1024:52-0,27.178888424299657,27.279116629150955,76.53986124398777,100.22820485129813,80.40976524353027,19.818439607767857,19.818439607767857,24.64680694906324
53,pf4096_dc1024:53,cmpl-pf4096_dc1024:53-0,27.327590194065124,27.438297070037542,76.67784272315923,110.70687597241857,120.0714111328125,-9.364535160393928,9.364535160393928,7.799138089612104
54,pf4096_dc1024:54,cmpl-pf4096_dc1024:54-0,27.54681622935459,27.64361435421926,76.86258897229247,96.79812486466943,143.86844635009766,-47.070321485428224,47.070321485428224,32.71761298574437
55,pf4096_dc1024:55,cmpl-pf4096_dc1024:55-0,27.76671343902126,27.84893762572937,77.04733194462544,82.22418670811038,80.45649528503418,1.7676914230762009,1.7676914230762009,2.197077335787222
56,pf4096_dc1024:56,cmpl-pf4096_dc1024:56-0,27.91295618237928,28.008128173496623,77.18588338813758,95.17199111734342,125.56099891662598,-30.389007799282552,30.389007799282552,24.202585246602908
57,pf4096_dc1024:57,cmpl-pf4096_dc1024:57-0,28.762707028072327,28.86775656190911,78.01719502076564,105.04953383678384,130.47146797180176,-25.42193413501792,25.42193413501792,19.48466935354192
58,pf4096_dc1024:58,cmpl-pf4096_dc1024:58-0,28.83800800936297,28.935856519453004,78.06337597523718,97.84851009003503,93.11318397521973,4.735326114815308,4.735326114815308,5.0855592222853465
59,pf4096_dc1024:59,cmpl-pf4096_dc1024:59-0,29.39735968131572,29.46974593832129,78.57135746322335,72.38625700556867,139.62674140930176,-67.24048440373309,67.24048440373309,48.157311217787694
60,pf4096_dc1024:60,cmpl-pf4096_dc1024:60-0,29.8160866019316,29.910485001565284,78.98521148663797,94.39839963368257,88.22894096374512,6.169458669937455,6.169458669937455,6.99255664019882
61,pf4096_dc1024:61,cmpl-pf4096_dc1024:61-0,30.09981955215335,30.21148370897742,79.26110925371397,111.6641568240695,91.08757972717285,20.576577096896642,20.576577096896642,22.589882351170132
62,pf4096_dc1024:62,cmpl-pf4096_dc1024:62-0,30.246652094181627,30.326167020974985,79.3530735376725,79.51492679335814,93.65105628967285,-14.136129496314709,14.136129496314709,15.094468825413063
63,pf4096_dc1024:63,cmpl-pf4096_dc1024:63-0,30.323564984370023,30.394271074518876,79.3990548604517,70.7060901488532,104.86316680908203,-34.157076660228824,34.157076660228824,32.57299745907591
64,pf4096_dc1024:64,cmpl-pf4096_dc1024:64-0,30.88992523914203,30.980327745654726,79.95070915990361,90.40250651269588,121.2775707244873,-30.875064211791425,30.875064211791425,25.458181613756054
65,pf4096_dc1024:65,cmpl-pf4096_dc1024:65-0,31.317463285289705,31.421053394640005,80.36444251169193,103.5901093503,131.17361068725586,-27.583501336955862,27.583501336955862,21.02823974459348
66,pf4096_dc1024:66,cmpl-pf4096_dc1024:66-0,31.883016690146174,31.95502833736969,80.87009747079053,72.0116472235155,92.33474731445312,-20.32310009093763,20.32310009093763,22.010240653744077
67,pf4096_dc1024:67,cmpl-pf4096_dc1024:67-0,31.960121233016253,32.06975379402132,80.96199232497854,109.63256100506413,103.24931144714355,6.383249557920578,6.383249557920578,6.182365255954619
68,pf4096_dc1024:68,cmpl-pf4096_dc1024:68-0,32.87706251395866,32.976433195883764,81.83488742801403,99.37068192510168,127.09736824035645,-27.726686315254767,27.726686315254767,21.81531112652172
69,pf4096_dc1024:69,cmpl-pf4096_dc1024:69-0,34.23235887894407,34.3024078541818,83.12106918694319,70.04897523773224,80.60932159423828,-10.560346356506045,10.560346356506045,13.100651571865937
