time_stats.attn_input_reshape.min,time_stats.attn_input_reshape.max,time_stats.attn_input_reshape.mean,time_stats.attn_input_reshape.median,time_stats.attn_input_reshape.std,time_stats.attn_kv_cache_save.min,time_stats.attn_kv_cache_save.max,time_stats.attn_kv_cache_save.mean,time_stats.attn_kv_cache_save.median,time_stats.attn_kv_cache_save.std,time_stats.attn_prefill.min,time_stats.attn_prefill.max,time_stats.attn_prefill.mean,time_stats.attn_prefill.median,time_stats.attn_prefill.std,time_stats.attn_decode.min,time_stats.attn_decode.max,time_stats.attn_decode.mean,time_stats.attn_decode.median,time_stats.attn_decode.std,time_stats.attn_output_reshape.min,time_stats.attn_output_reshape.max,time_stats.attn_output_reshape.mean,time_stats.attn_output_reshape.median,time_stats.attn_output_reshape.std,n_embd,n_q_head,n_kv_head,block_size,num_tensor_parallel_workers,max_model_len,batch_size,prefill_chunk_size,kv_cache_size,is_prefill,attention_backend,is_mixed_batch,mode,seq_lens,total_tokens,max_seq_len,min_seq_len,avg_seq_len,equal_seq_len,seq_len_variance,seq_len_std,seq_len_cv
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002527999999999906,0.002560000000000059,0.0025533999999999652,0.0025599999999999456,1.270590413944451e-05,0.0,0.0,0.0,0.0,0.0,2048,16,16,16,1,4096,11,0,192,False,FLASHINFER,False,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025280000000000202,0.002560000000000059,0.002553599999999983,0.0025599999999999456,1.2799999999981488e-05,0.0,0.0,0.0,0.0,0.0,2048,16,16,16,1,4096,12,0,192,False,FLASHINFER,False,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002655999999999949,0.002657000000000039,0.002656200000000035,0.002656000000000063,4.0000000000187457e-07,0.0,0.0,0.0,0.0,0.0,2048,16,16,16,1,4096,13,0,192,False,FLASHINFER,False,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0024640000000000556,0.002560000000000059,0.0025344000000000278,0.0025599999999999456,3.731809212699704e-05,0.0,0.0,0.0,0.0,0.0,2048,16,16,16,1,4096,14,0,192,False,FLASHINFER,False,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002496999999999957,0.002560000000000059,0.002547400000000016,0.002560000000000059,2.5200000000029452e-05,0.0,0.0,0.0,0.0,0.0,2048,16,16,16,1,4096,15,0,192,False,FLASHINFER,False,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002719000000000051,0.0027839999999999918,0.002751800000000003,0.002751999999999953,2.884718357134311e-05,0.0,0.0,0.0,0.0,0.0,2048,16,16,16,1,4096,16,0,192,False,FLASHINFER,False,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002624000000000024,0.0027200000000000275,0.0026496000000000098,0.002624000000000024,3.731809212700873e-05,0.0,0.0,0.0,0.0,0.0,2048,16,16,16,1,4096,17,0,192,False,FLASHINFER,False,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025599999999999456,0.0025919999999999845,0.0025789999999999967,0.0025910000000000082,1.5517731793011575e-05,0.0,0.0,0.0,0.0,0.0,2048,16,16,16,1,4096,18,0,192,False,FLASHINFER,False,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025919999999999845,0.002656000000000063,0.0026240000000000013,0.002624000000000024,2.8621670112006926e-05,0.0,0.0,0.0,0.0,0.0,2048,16,16,16,1,4096,19,0,192,False,FLASHINFER,False,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027199999999999135,0.0027520000000000665,0.0027392000000000054,0.002751999999999953,1.5676734353840802e-05,0.0,0.0,0.0,0.0,0.0,2048,16,16,16,1,4096,20,0,192,False,FLASHINFER,False,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027199999999999135,0.0027839999999999918,0.002732799999999975,0.0027200000000000275,2.5600000000008517e-05,0.0,0.0,0.0,0.0,0.0,2048,16,16,16,1,4096,21,0,192,False,FLASHINFER,False,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027830000000000155,0.002975999999999999,0.002834999999999991,0.002815999999999917,7.19833314038756e-05,0.0,0.0,0.0,0.0,0.0,2048,16,16,16,1,4096,22,0,192,False,FLASHINFER,False,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002751999999999953,0.0028489999999999327,0.002803600000000006,0.002816000000000031,3.279390187213852e-05,0.0,0.0,0.0,0.0,0.0,2048,16,16,16,1,4096,23,0,192,False,FLASHINFER,False,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002816000000000031,0.0028479999999999565,0.0028350000000000137,0.002847000000000094,1.5517731793001326e-05,0.0,0.0,0.0,0.0,0.0,2048,16,16,16,1,4096,24,0,192,False,FLASHINFER,False,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00294399999999996,0.0031680000000000063,0.003014400000000001,0.002975999999999999,8.442179813294123e-05,0.0,0.0,0.0,0.0,0.0,2048,16,16,16,1,4096,25,0,192,False,FLASHINFER,False,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002816000000000031,0.0029440000000000737,0.002873600000000033,0.0028799999999999954,4.2452797316556385e-05,0.0,0.0,0.0,0.0,0.0,2048,16,16,16,1,4096,26,0,192,False,FLASHINFER,False,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00294399999999996,0.0032959999999999357,0.0030911999999999806,0.0030399999999999637,0.0001351597573244339,0.0,0.0,0.0,0.0,0.0,2048,16,16,16,1,4096,27,0,192,False,FLASHINFER,False,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030389999999999875,0.00326400000000001,0.003155000000000018,0.003136000000000081,8.273814114420659e-05,0.0,0.0,0.0,0.0,0.0,2048,16,16,16,1,4096,28,0,192,False,FLASHINFER,False,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0027840000000001054,0.0029760000000001127,0.0029054000000000315,0.002912000000000035,6.515090175889895e-05,0.0,0.0,0.0,0.0,0.0,2048,16,16,16,1,4096,29,0,192,False,FLASHINFER,False,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002912000000000035,0.0031680000000000063,0.0030144000000000004,0.0030079999999999244,9.79011746609702e-05,0.0,0.0,0.0,0.0,0.0,2048,16,16,16,1,4096,30,0,192,False,FLASHINFER,False,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030079999999999244,0.003231999999999971,0.0031231999999999744,0.0031679999999998927,8.490559463308552e-05,0.0,0.0,0.0,0.0,0.0,2048,16,16,16,1,4096,31,0,192,False,FLASHINFER,False,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003136000000000081,0.0032959999999999357,0.003200000000000023,0.0032000000000000457,6.071573107517534e-05,0.0,0.0,0.0,0.0,0.0,2048,16,16,16,1,4096,32,0,192,False,FLASHINFER,False,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030080000000000384,0.003199999999999932,0.0031226000000000114,0.003134999999999991,7.453482407571412e-05,0.0,0.0,0.0,0.0,0.0,2048,16,16,16,1,4096,33,0,192,False,FLASHINFER,False,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030720000000000027,0.003231999999999971,0.003167799999999989,0.0031680000000000063,5.3547735713083785e-05,0.0,0.0,0.0,0.0,0.0,2048,16,16,16,1,4096,34,0,192,False,FLASHINFER,False,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031680000000000063,0.0033280000000000883,0.003219200000000046,0.0032000000000000457,5.935115837120338e-05,0.0,0.0,0.0,0.0,0.0,2048,16,16,16,1,4096,35,0,192,False,FLASHINFER,False,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030720000000000027,0.003392000000000053,0.003174599999999987,0.0031359999999999674,0.00011853033367035277,0.0,0.0,0.0,0.0,0.0,2048,16,16,16,1,4096,36,0,192,False,FLASHINFER,False,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030720000000000027,0.0031680000000000063,0.0031360000000000125,0.003136000000000081,3.5054243680331955e-05,0.0,0.0,0.0,0.0,0.0,2048,16,16,16,1,4096,37,0,192,False,FLASHINFER,False,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029440000000000737,0.003199999999999932,0.003078399999999988,0.0030720000000000027,8.681382378396042e-05,0.0,0.0,0.0,0.0,0.0,2048,16,16,16,1,4096,38,0,192,False,FLASHINFER,False,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031029999999999517,0.0033279999999999746,0.0031741999999999964,0.0031359999999999674,8.458936103316777e-05,0.0,0.0,0.0,0.0,0.0,2048,16,16,16,1,4096,39,0,192,False,FLASHINFER,False,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030399999999999637,0.00326400000000001,0.003142399999999998,0.0031359999999999674,7.408535617786738e-05,0.0,0.0,0.0,0.0,0.0,2048,16,16,16,1,4096,40,0,192,False,FLASHINFER,False,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028799999999999954,0.0032309999999999947,0.0030652000000000045,0.0031030000000000653,0.00012343970187909598,0.0,0.0,0.0,0.0,0.0,2048,16,16,16,1,4096,41,0,192,False,FLASHINFER,False,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030080000000000384,0.0032960000000000493,0.003097600000000034,0.0030080000000000384,0.00011696426804798106,0.0,0.0,0.0,0.0,0.0,2048,16,16,16,1,4096,42,0,192,False,FLASHINFER,False,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003104000000000042,0.00326400000000001,0.0031806000000000035,0.0031680000000000063,5.9503277220658846e-05,0.0,0.0,0.0,0.0,0.0,2048,16,16,16,1,4096,43,0,192,False,FLASHINFER,False,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0030389999999999875,0.0032970000000000256,0.00318720000000003,0.00326400000000001,0.00012117986631449865,0.0,0.0,0.0,0.0,0.0,2048,16,16,16,1,4096,44,0,192,False,FLASHINFER,False,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00316700000000003,0.00326400000000001,0.0032190000000000057,0.003231999999999971,3.2948444576321134e-05,0.0,0.0,0.0,0.0,0.0,2048,16,16,16,1,4096,45,0,192,False,FLASHINFER,False,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031359999999999674,0.0032630000000000337,0.0032128000000000156,0.0032309999999999947,4.3120296845012886e-05,0.0,0.0,0.0,0.0,0.0,2048,16,16,16,1,4096,46,0,192,False,FLASHINFER,False,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031359999999999674,0.0033919999999999393,0.003219200000000001,0.003199000000000069,9.392635412917197e-05,0.0,0.0,0.0,0.0,0.0,2048,16,16,16,1,4096,47,0,192,False,FLASHINFER,False,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003295000000000073,0.0034880000000000566,0.0033534000000000333,0.0032960000000000493,7.695089343212658e-05,0.0,0.0,0.0,0.0,0.0,2048,16,16,16,1,4096,48,0,192,False,FLASHINFER,False,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031359999999999674,0.003487999999999943,0.003289799999999991,0.0032970000000000256,0.00012042657514018877,0.0,0.0,0.0,0.0,0.0,2048,16,16,16,1,4096,49,0,192,False,FLASHINFER,False,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003231999999999971,0.0034560000000000172,0.003334599999999978,0.0032970000000000256,7.932616214088037e-05,0.0,0.0,0.0,0.0,0.0,2048,16,16,16,1,4096,50,0,192,False,FLASHINFER,False,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031359999999999674,0.003487999999999943,0.003327999999999974,0.0033600000000000136,0.0001279999999999973,0.0,0.0,0.0,0.0,0.0,2048,16,16,16,1,4096,51,0,192,False,FLASHINFER,False,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032959999999999357,0.0034880000000000566,0.003353600000000006,0.0033279999999999746,7.126738384425012e-05,0.0,0.0,0.0,0.0,0.0,2048,16,16,16,1,4096,52,0,192,False,FLASHINFER,False,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003294999999999959,0.0034239999999999783,0.0033277999999999563,0.0032959999999999357,4.970472814533177e-05,0.0,0.0,0.0,0.0,0.0,2048,16,16,16,1,4096,53,0,192,False,FLASHINFER,False,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032630000000000337,0.0034239999999999783,0.003302000000000021,0.00326400000000001,6.219646292192112e-05,0.0,0.0,0.0,0.0,0.0,2048,16,16,16,1,4096,54,0,192,False,FLASHINFER,False,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032000000000000457,0.0034560000000000172,0.0033344000000000056,0.0032960000000000493,9.36239285652863e-05,0.0,0.0,0.0,0.0,0.0,2048,16,16,16,1,4096,55,0,192,False,FLASHINFER,False,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032639999999998963,0.003519999999999982,0.003379199999999969,0.0032960000000000493,0.00011555500854572786,0.0,0.0,0.0,0.0,0.0,2048,16,16,16,1,4096,56,0,192,False,FLASHINFER,False,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033279999999999746,0.0034239999999999783,0.0033728000000000065,0.0033600000000000136,3.263372488699807e-05,0.0,0.0,0.0,0.0,0.0,2048,16,16,16,1,4096,57,0,192,False,FLASHINFER,False,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033279999999999746,0.0033919999999999393,0.003359800000000019,0.0033600000000000136,2.8399999999989025e-05,0.0,0.0,0.0,0.0,0.0,2048,16,16,16,1,4096,58,0,192,False,FLASHINFER,False,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00326400000000001,0.0036159999999999855,0.0033920000000000074,0.0033919999999999393,0.0001231064579946816,0.0,0.0,0.0,0.0,0.0,2048,16,16,16,1,4096,59,0,192,False,FLASHINFER,False,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00326400000000001,0.003552999999999997,0.003360200000000009,0.0033280000000000883,0.00010157243720616292,0.0,0.0,0.0,0.0,0.0,2048,16,16,16,1,4096,60,0,192,False,FLASHINFER,False,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032959999999999357,0.003519999999999982,0.0034179999999999836,0.0034569999999999935,7.961658118760113e-05,0.0,0.0,0.0,0.0,0.0,2048,16,16,16,1,4096,61,0,192,False,FLASHINFER,False,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033600000000000136,0.0035839999999999466,0.003436799999999971,0.0033919999999999393,8.728436286068624e-05,0.0,0.0,0.0,0.0,0.0,2048,16,16,16,1,4096,62,0,192,False,FLASHINFER,False,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033279999999999746,0.0033919999999999393,0.0033599999999999906,0.0033600000000000136,2.0238577025066463e-05,0.0,0.0,0.0,0.0,0.0,2048,16,16,16,1,4096,63,0,192,False,FLASHINFER,False,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00326400000000001,0.003392000000000053,0.0033599999999999906,0.0033919999999999393,4.957418683144226e-05,0.0,0.0,0.0,0.0,0.0,2048,16,16,16,1,4096,64,0,192,False,FLASHINFER,False,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033279999999999746,0.003487999999999943,0.0033730000000000023,0.0033600000000000136,5.9201351335899045e-05,0.0,0.0,0.0,0.0,0.0,2048,16,16,16,1,4096,65,0,192,False,FLASHINFER,False,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033279999999999746,0.003392000000000053,0.0033600000000000136,0.0033600000000000136,2.8621670111981515e-05,0.0,0.0,0.0,0.0,0.0,2048,16,16,16,1,4096,66,0,192,False,FLASHINFER,False,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032960000000000493,0.003423000000000002,0.0033536000000000286,0.0033600000000000136,5.0701479268352586e-05,0.0,0.0,0.0,0.0,0.0,2048,16,16,16,1,4096,67,0,192,False,FLASHINFER,False,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032960000000000493,0.003519999999999982,0.003379200000000015,0.0033600000000000136,7.463618425399992e-05,0.0,0.0,0.0,0.0,0.0,2048,16,16,16,1,4096,68,0,192,False,FLASHINFER,False,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032970000000000256,0.0034880000000000566,0.0033663999999999986,0.0033279999999999746,6.824250874639529e-05,0.0,0.0,0.0,0.0,0.0,2048,16,16,16,1,4096,69,0,192,False,FLASHINFER,False,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032959999999999357,0.0034560000000000172,0.0033663999999999994,0.0033919999999999393,6.205030217493674e-05,0.0,0.0,0.0,0.0,0.0,2048,16,16,16,1,4096,70,0,192,False,FLASHINFER,False,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033279999999999746,0.003487999999999943,0.0033919999999999844,0.0033600000000000136,5.7243340223975695e-05,0.0,0.0,0.0,0.0,0.0,2048,16,16,16,1,4096,71,0,192,False,FLASHINFER,False,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034239999999999783,0.003680000000000064,0.003520200000000023,0.003519999999999982,9.472570928740828e-05,0.0,0.0,0.0,0.0,0.0,2048,16,16,16,1,4096,72,0,192,False,FLASHINFER,False,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033279999999999746,0.003519999999999982,0.0034427999999999655,0.0034549999999999273,7.439731177936392e-05,0.0,0.0,0.0,0.0,0.0,2048,16,16,16,1,4096,73,0,192,False,FLASHINFER,False,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033600000000000136,0.0035839999999999466,0.003436799999999971,0.0034239999999999783,7.733149423099071e-05,0.0,0.0,0.0,0.0,0.0,2048,16,16,16,1,4096,74,0,192,False,FLASHINFER,False,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033279999999999746,0.0034239999999999783,0.003372799999999984,0.0033600000000000136,3.2633724887006985e-05,0.0,0.0,0.0,0.0,0.0,2048,16,16,16,1,4096,75,0,192,False,FLASHINFER,False,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033600000000000136,0.003424000000000092,0.0033984000000000384,0.003392000000000053,2.3946607275358212e-05,0.0,0.0,0.0,0.0,0.0,2048,16,16,16,1,4096,76,0,192,False,FLASHINFER,False,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033600000000000136,0.003519999999999982,0.003436799999999994,0.0034559999999999036,6.589203290226494e-05,0.0,0.0,0.0,0.0,0.0,2048,16,16,16,1,4096,77,0,192,False,FLASHINFER,False,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032959999999999357,0.0035839999999999466,0.00346859999999997,0.003455000000000041,0.00010825820985033734,0.0,0.0,0.0,0.0,0.0,2048,16,16,16,1,4096,78,0,192,False,FLASHINFER,False,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032960000000000493,0.0034559999999999036,0.003391799999999989,0.0033919999999999393,6.0505867484042334e-05,0.0,0.0,0.0,0.0,0.0,2048,16,16,16,1,4096,79,0,192,False,FLASHINFER,False,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033279999999999746,0.0034239999999999783,0.0033853999999999816,0.0033919999999999393,3.131517204168201e-05,0.0,0.0,0.0,0.0,0.0,2048,16,16,16,1,4096,80,0,192,False,FLASHINFER,False,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00326400000000001,0.0034560000000000172,0.0033789999999999957,0.0033909999999999626,7.460294900338017e-05,0.0,0.0,0.0,0.0,0.0,2048,16,16,16,1,4096,81,0,192,False,FLASHINFER,False,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033919999999999393,0.0034560000000000172,0.0034173999999999754,0.003423000000000002,2.3896443250020404e-05,0.0,0.0,0.0,0.0,0.0,2048,16,16,16,1,4096,82,0,192,False,FLASHINFER,False,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033600000000000136,0.0035519999999999072,0.0034239999999999783,0.003392000000000053,6.712376628285247e-05,0.0,0.0,0.0,0.0,0.0,2048,16,16,16,1,4096,83,0,192,False,FLASHINFER,False,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033919999999999393,0.0036480000000000245,0.0034560000000000172,0.0034239999999999783,9.706080568386592e-05,0.0,0.0,0.0,0.0,0.0,2048,16,16,16,1,4096,84,0,192,False,FLASHINFER,False,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033280000000000883,0.0034239999999999783,0.003379200000000014,0.0033600000000000136,3.839999999996361e-05,0.0,0.0,0.0,0.0,0.0,2048,16,16,16,1,4096,85,0,192,False,FLASHINFER,False,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003423000000000002,0.0034880000000000566,0.0034494000000000143,0.0034239999999999783,3.1518883228981447e-05,0.0,0.0,0.0,0.0,0.0,2048,16,16,16,1,4096,86,0,192,False,FLASHINFER,False,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033600000000000136,0.003552000000000021,0.0034560000000000172,0.003487999999999943,7.010848736065354e-05,0.0,0.0,0.0,0.0,0.0,2048,16,16,16,1,4096,87,0,192,False,FLASHINFER,False,,,,,,,,,,
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032960000000000493,0.0035840000000000602,0.0034496000000000097,0.0034239999999999783,0.00010593885028639248,0.0,0.0,0.0,0.0,0.0,2048,16,16,16,1,4096,88,0,192,False,FLASHINFER,False,,,,,,,,,,
