,time_stats.all_reduce.min,time_stats.all_reduce.max,time_stats.all_reduce.mean,time_stats.all_reduce.median,time_stats.all_reduce.std,time_stats.all_reduce.count,rank,num_workers,size,collective,devices_per_node,max_devices_per_node,profiling_precision
17,0.03423900000000003,0.03495899999999995,0.03461233333333333,0.03463900000000001,0.000294542960458293,3,0,8,141312,all_reduce,8,8,FP16
18,0.034479000000000044,0.03583900000000006,0.03530600000000003,0.03559999999999999,0.0005928614228187406,3,0,8,149504,all_reduce,8,8,FP16
19,0.03467899999999999,0.0348789999999999,0.0347723333333333,0.03475900000000001,8.219218670621516e-05,3,0,8,157696,all_reduce,8,8,FP16
20,0.034918999999999985,0.03531899999999996,0.03517233333333331,0.035279,0.00017987650084309016,3,0,8,165888,all_reduce,8,8,FP16
21,0.034479000000000044,0.035158999999999996,0.034719000000000014,0.03451900000000001,0.0003115552385479295,3,0,8,174080,all_reduce,8,8,FP16
22,0.03351900000000001,0.034798999999999976,0.03433233333333332,0.034678999999999974,0.0005771962885843412,3,0,8,182272,all_reduce,8,8,FP16
23,0.035158999999999996,0.035678999999999975,0.035345666666666685,0.03519900000000007,0.00023626726862223258,3,0,8,190464,all_reduce,8,8,FP16
24,0.035079000000000006,0.035279,0.03517233333333333,0.035158999999999996,8.219218670625004e-05,3,0,8,198656,all_reduce,8,8,FP16
25,0.03503899999999999,0.03535899999999998,0.035225666666666655,0.035279,0.00013597385369580703,3,0,8,206848,all_reduce,8,8,FP16
26,0.03499900000000002,0.035399,0.03515900000000003,0.03507900000000007,0.0001728197519575252,3,0,8,215040,all_reduce,8,8,FP16
27,0.035399,0.03579900000000004,0.035625666666666674,0.035678999999999975,0.00016759740119969796,3,0,8,223232,all_reduce,8,8,FP16
28,0.035440000000000055,0.03579899999999998,0.03562600000000001,0.03563900000000001,0.00014684912892713145,3,0,8,231424,all_reduce,8,8,FP16
29,0.035438999999999964,0.03579899999999998,0.03558566666666665,0.03551900000000001,0.0001543444920372025,3,0,8,239616,all_reduce,8,8,FP16
30,0.035199000000000015,0.03559900000000005,0.03542566666666666,0.03547899999999993,0.00016759740119968894,3,0,8,247808,all_reduce,8,8,FP16
31,0.03523899999999998,0.035598999999999936,0.03545233333333331,0.03551900000000001,0.00015434449203719392,3,0,8,256000,all_reduce,8,8,FP16
32,0.03335900000000001,0.03371899999999999,0.03355933333333334,0.033600000000000026,0.0001497560980023446,3,0,8,264192,all_reduce,8,8,FP16
33,0.03355899999999997,0.03387900000000002,0.03370566666666667,0.03367900000000003,0.00013199326582150663,3,0,8,272384,all_reduce,8,8,FP16
34,0.03351900000000001,0.033758999999999956,0.033665666666666656,0.03371900000000002,0.00010498677165347773,3,0,8,280576,all_reduce,8,8,FP16
35,0.03355900000000008,0.03387900000000002,0.03369233333333337,0.03363900000000001,0.0001359738536957889,3,0,8,288768,all_reduce,8,8,FP16
36,0.033599000000000045,0.03379900000000001,0.03371900000000002,0.03375900000000002,8.640987597875617e-05,3,0,8,296960,all_reduce,8,8,FP16
37,0.033719000000000054,0.033959,0.033812333333333354,0.03375900000000002,0.00010498677165347303,3,0,8,305152,all_reduce,8,8,FP16
38,0.033639000000000065,0.03380000000000004,0.03374600000000003,0.03379899999999998,7.566152699135003e-05,3,0,8,313344,all_reduce,8,8,FP16
39,0.03363900000000001,0.033839,0.03373233333333336,0.033719000000000054,8.219218670624704e-05,3,0,8,321536,all_reduce,8,8,FP16
40,0.03371899999999999,0.033839999999999974,0.033772666666666666,0.03375900000000002,5.0334437073980676e-05,3,0,8,329728,all_reduce,8,8,FP16
41,0.03359899999999999,0.034119000000000003,0.03378566666666663,0.0336389999999999,0.00023626726862228337,3,0,8,337920,all_reduce,8,8,FP16
42,0.03351900000000001,0.03395900000000006,0.03378566666666669,0.03387900000000002,0.00019136933459211532,3,0,8,346112,all_reduce,8,8,FP16
43,0.03367899999999997,0.033878999999999965,0.03378566666666664,0.03379899999999998,8.219218670625042e-05,3,0,8,354304,all_reduce,8,8,FP16
44,0.03356,0.03387899999999999,0.033705999999999986,0.03367899999999997,0.0001316231995761626,3,0,8,362496,all_reduce,8,8,FP16
45,0.03367899999999997,0.034038999999999986,0.03383899999999998,0.03379899999999998,0.00014966629547096268,3,0,8,370688,all_reduce,8,8,FP16
46,0.033599000000000045,0.03387900000000002,0.033719000000000054,0.03367900000000009,0.00011775681155102137,3,0,8,378880,all_reduce,8,8,FP16
47,0.03363900000000001,0.03395899999999995,0.033759333333333315,0.03367999999999998,0.00014217438431570172,3,0,8,387072,all_reduce,8,8,FP16
48,0.04887900000000002,0.049399000000000005,0.049065666666666674,0.04891899999999998,0.00023626726862225882,3,0,8,395264,all_reduce,8,8,FP16
49,0.04899900000000002,0.04911900000000003,0.04906566666666667,0.04907899999999995,4.9888765156982615e-05,3,0,8,403456,all_reduce,8,8,FP16
50,0.04892000000000002,0.04923900000000003,0.04910600000000002,0.049158999999999994,0.000135516296682971,3,0,8,411648,all_reduce,8,8,FP16
51,0.049118999999999975,0.049439000000000025,0.049252333333333315,0.04919899999999996,0.00013597385369583246,3,0,8,419840,all_reduce,8,8,FP16
52,0.049038999999999985,0.04951900000000001,0.049239,0.049158999999999994,0.0002039607805437203,3,0,8,428032,all_reduce,8,8,FP16
53,0.049038999999999985,0.04955900000000001,0.04927899999999999,0.04923899999999998,0.00021416504538946592,3,0,8,436224,all_reduce,8,8,FP16
